participant,line_num,label,image_clicked,trial_start_time,context_start_time,context_end_time,target_start_time,target_audio_start_time,target_audio_end_time,mouse_move,mouse_start_time,mouse_end_time,question_answer_time,trial_end_time
19A,5662,Trial: 45,target,1.511645e6,1.512645e6,1.532628e6,1.533028e6,1.533056e6,1.535438e6,0,1.533028e6,1.535999e6,1.538613e6,1.538616e6
19A,5845,Trial: 46,target,1.540316e6,1.541316e6,1.557267e6,1.561966e6,1.561997e6,1.564039e6,0,1.561967e6,1.564614e6,1.569501e6,1.569507e6
19A,5988,Trial: 47,target,1.571006e6,1.572006e6,1.587803e6,1.594257e6,1.594288e6,1.597062e6,0,1.594257e6,1.597125e6,1.599582e6,1.599584e6
19A,6088,Trial: 48,target,1.601179e6,1.602179e6,1.632311e6,1.63794e6,1.637969e6,1.640802e6,0,1.63794e6,1.641189e6,1.643901e6,1.643904e6
19A,6283,Trial: 49,target,1.645479e6,1.646479e6,1.662751e6,1.668046e6,1.66808e6,1.670107e6,0,1.668047e6,1.670517e6,1.67474e6,1.674743e6
19A,6365,Trial: 50,target,1.676986e6,1.677986e6,1.69886e6,1.702922e6,1.702951e6,1.705223e6,0,1.702923e6,1.705596e6,1.707451e6,1.707454e6
19A,6563,Trial: 51,target,1.70891e6,1.70991e6,1.732978e6,1.734313e6,1.734342e6,1.736417e6,0,1.734313e6,1.737796e6,1.74122e6,1.741223e6
19A,6656,Trial: 52,target,1.742719e6,1.743719e6,1.76845e6,1.768805e6,1.768834e6,1.770787e6,0,1.768806e6,1.771067e6,1.772759e6,1.772777e6
19A,6754,Trial: 53,target,1.77471e6,1.77571e6,1.804201e6,1.808502e6,1.808535e6,1.810435e6,0,1.808502e6,1.810666e6,1.812435e6,1.81244e6
19A,6948,Trial: 54,target,1.813906e6,1.814906e6,1.832294e6,1.833688e6,1.833716e6,1.836278e6,0,1.833688e6,1.839683e6,1.842465e6,1.842468e6
19A,7042,Trial: 55,target,1.843979e6,1.844979e6,1.865204e6,1.866512e6,1.866547e6,1.868363e6,0,1.866513e6,1.868793e6,1.870554e6,1.870557e6
19A,7159,Trial: 56,target,1.872017e6,1.873017e6,1.887073e6,1.892749e6,1.892778e6,1.89538e6,0,1.892749e6,1.895785e6,1.897457e6,1.897459e6
19A,7254,Trial: 57,target,1.899054e6,1.900054e6,1.920099e6,1.925574e6,1.925609e6,1.927909e6,0,1.925574e6,1.928745e6,1.930618e6,1.93062e6
19A,7356,Trial: 58,target,1.932129e6,1.933129e6,1.95014e6,1.95131e6,1.95134e6,1.954336e6,0,1.95131e6,1.954376e6,1.956025e6,1.956027e6
19A,7473,Trial: 59,target,1.957965e6,1.958965e6,1.985429e6,1.988905e6,1.988941e6,1.990994e6,0,1.988905e6,1.991081e6,1.995015e6,1.995018e6
19A,7599,Trial: 60,target,1.996811e6,1.997811e6,2.015542e6,2.02173e6,2.021762e6,2.023684e6,0,2.02173e6,2.024649e6,2.026232e6,2.026235e6
19A,7682,Trial: 61,target,2.027784e6,2.028784e6,2.054213e6,2.057523e6,2.057553e6,2.059487e6,0,2.057524e6,2.059968e6,2.061913e6,2.061915e6
20A,178,Trial: 1,target,215378.4,216378.0,237199.1,237528.5,237565.0,240011.0,0,237528.9,240119.9,242631.2,242634.1
20A,346,Trial: 2,target,253140.3,254140.0,277195.1,277542.1,277576.0,279669.1,0,277542.5,279718.0,282662.1,282664.4
20A,484,Trial: 3,target,284447.3,285447.0,307420.1,307798.4,307828.1,310649.1,0,307798.7,310832.3,312974.0,312976.5
20A,633,Trial: 4,target,330465.5,331465.0,348853.1,349213.0,349249.0,351811.1,0,349213.4,351997.3,354597.1,354602.6
20A,781,Trial: 5,target,356151.6,357151.0,377988.1,378368.4,378400.0,380732.1,0,378368.8,381382.6,383524.9,383527.4
20A,936,Trial: 6,target,385123.5,386123.0,400179.1,400551.9,400581.0,403183.0,0,400552.2,403397.4,405525.1,405527.6
20A,1100,Trial: 7,target,407156.9,408156.0,432690.1,432993.1,433022.0,434975.0,0,432993.4,435149.1,437844.1,437848.6
20A,1244,Trial: 8,target,439548.0,440548.0,468300.0,468770.2,468803.0,470640.5,0,468770.5,470853.4,472549.4,472551.8
20A,1385,Trial: 9,target,474007.5,475007.0,491279.1,491537.4,491574.0,493601.0,0,491537.7,493700.8,496093.0,496095.5
20A,1503,Trial: 10,target,498059.0,499059.0,518151.1,518557.8,518585.0,520521.0,0,518558.2,520659.7,522372.6,522375.1
20A,1653,Trial: 11,target,523945.2,524945.0,548013.1,548363.7,548396.0,550471.0,0,548364.1,550916.2,553027.4,553029.9
20A,1819,Trial: 12,target,554685.2,555685.0,575551.2,575901.2,575937.0,578237.1,0,575901.6,578316.6,581036.5,581039.7
20A,2030,Trial: 13,target,583040.0,584040.0,601051.2,601420.6,601448.0,604444.0,0,601420.9,604827.6,607859.2,607861.7
20A,2199,Trial: 14,target,609460.0,610459.0,637112.1,637464.5,637500.0,639505.0,0,637464.9,640411.6,643795.7,643798.2
20A,2340,Trial: 15,target,645353.8,646353.0,664084.1,664451.6,664481.0,666403.0,0,664452.0,666811.6,668659.7,668662.1
20A,2472,Trial: 16,target,670089.2,671089.0,696479.1,696926.2,696962.0,698896.6,0,696926.5,699003.4,700457.8,700463.6
20A,2632,Trial: 17,target,722061.9,723061.0,744410.1,744795.8,744824.0,746929.1,0,744796.1,747139.8,749570.4,749572.9
20A,2795,Trial: 18,target,751217.3,752217.0,770308.1,770698.7,770735.1,772904.2,0,770699.1,774049.8,776700.4,776705.0
20A,2953,Trial: 19,target,778304.5,779304.0,798543.1,798870.0,798906.0,800831.0,0,798870.4,801236.8,803857.4,803859.9
20A,3089,Trial: 20,target,805375.0,806374.0,826536.1,826874.6,826907.0,829268.1,0,826874.9,829297.8,831448.6,831451.1
20A,3229,Trial: 21,target,833045.9,834045.0,855851.1,856180.1,856208.0,858152.0,0,856180.4,858344.7,860512.7,860518.5
20A,3372,Trial: 22,target,862084.5,863084.0,880460.1,880798.7,880829.0,882853.1,0,880799.3,883712.9,886281.7,886284.2
20A,3517,Trial: 23,target,888070.9,889070.0,915871.2,916292.3,916320.0,918413.0,0,916292.6,918713.4,920818.3,920830.8
20A,3656,Trial: 24,target,922380.2,923380.0,943239.1,943679.7,943711.0,945951.0,0,943680.0,946193.5,948264.1,948266.7
20A,3844,Trial: 25,target,949901.1,950901.0,977778.1,978139.1,978172.0,980984.1,0,978139.5,982048.6,984448.3,984462.3
20A,4052,Trial: 26,target,986278.6,987278.0,1.011664e6,1.012098e6,1.012134e6,1.014429e6,0,1.012098e6,1.015024e6,1.017583e6,1.017586e6
20A,4190,Trial: 27,target,1.01917e6,1.02017e6,1.034496e6,1.034915e6,1.034944e6,1.036967e6,0,1.034915e6,1.03708e6,1.038927e6,1.038929e6
20A,4325,Trial: 28,target,1.040569e6,1.041569e6,1.058501e6,1.058833e6,1.058865e6,1.060724e6,0,1.058833e6,1.060848e6,1.062911e6,1.062921e6
20A,4455,Trial: 29,target,1.064704e6,1.065704e6,1.079371e6,1.079716e6,1.079746e6,1.081791e6,0,1.079716e6,1.082039e6,1.083696e6,1.083698e6
20A,4611,Trial: 30,target,1.085336e6,1.086336e6,1.103782e6,1.104084e6,1.104117e6,1.106377e6,0,1.104084e6,1.107063e6,1.10891e6,1.108913e6
20A,4789,Trial: 31,target,1.110456e6,1.111455e6,1.129737e6,1.130154e6,1.130188e6,1.132411e6,0,1.130154e6,1.13344e6,1.136006e6,1.136009e6
20A,4936,Trial: 32,target,1.233766e6,1.234766e6,1.250348e6,1.250728e6,1.250762e6,1.253116e6,0,1.250729e6,1.253485e6,1.255132e6,1.255135e6
20A,5184,Trial: 33,target,1.25675e6,1.25775e6,1.28284e6,1.283236e6,1.283264e6,1.285363e6,0,1.283237e6,1.285581e6,1.289591e6,1.28961e6
20A,5308,Trial: 34,target,1.291176e6,1.292176e6,1.315118e6,1.315477e6,1.315505e6,1.317546e6,0,1.315478e6,1.317796e6,1.319588e6,1.31959e6
20A,5444,Trial: 35,target,1.358226e6,1.359226e6,1.377186e6,1.377858e6,1.377887e6,1.38022e6,0,1.377858e6,1.380325e6,1.382374e6,1.38238e6
20A,5626,Trial: 36,target,1.384496e6,1.385496e6,1.401945e6,1.402593e6,1.402628e6,1.40467e6,0,1.402594e6,1.405061e6,1.407516e6,1.407518e6
20A,5789,Trial: 37,target,1.409115e6,1.410115e6,1.430274e6,1.430681e6,1.430709e6,1.433252e6,0,1.430682e6,1.434116e6,1.436221e6,1.436237e6
20A,5942,Trial: 38,target,1.437737e6,1.438737e6,1.457244e6,1.457668e6,1.4577e6,1.460572e6,0,1.457669e6,1.460756e6,1.462771e6,1.462774e6
20A,6076,Trial: 39,target,1.46419e6,1.46519e6,1.488875e6,1.489192e6,1.489221e6,1.492106e6,0,1.489193e6,1.493243e6,1.496067e6,1.496069e6
20A,6264,Trial: 40,target,1.497782e6,1.498782e6,1.519377e6,1.519782e6,1.519812e6,1.522053e6,0,1.519783e6,1.522426e6,1.525043e6,1.525046e6
20A,6397,Trial: 41,target,1.526637e6,1.527637e6,1.549162e6,1.549471e6,1.549503e6,1.551733e6,0,1.549472e6,1.55182e6,1.553562e6,1.553565e6
20A,6498,Trial: 42,target,1.555042e6,1.556042e6,1.57648e6,1.576859e6,1.576894e6,1.580015e6,0,1.576859e6,1.58061e6,1.583035e6,1.583037e6
20A,6664,Trial: 43,target,1.584398e6,1.585398e6,1.603441e6,1.603862e6,1.603895e6,1.606802e6,0,1.603863e6,1.606906e6,1.609194e6,1.609196e6
20A,6827,Trial: 44,target,1.610784e6,1.611784e6,1.62647e6,1.626813e6,1.626846e6,1.62917e6,0,1.626814e6,1.629451e6,1.63169e6,1.631693e6
20A,7012,Trial: 45,target,1.633368e6,1.634368e6,1.660406e6,1.660672e6,1.660707e6,1.662793e6,0,1.660673e6,1.663114e6,1.666513e6,1.666515e6
20A,7176,Trial: 46,target,1.668044e6,1.669044e6,1.689079e6,1.689527e6,1.689559e6,1.691283e6,0,1.689528e6,1.691513e6,1.693673e6,1.693675e6
20A,7360,Trial: 47,target,1.695265e6,1.696265e6,1.715517e6,1.715997e6,1.71603e6,1.718147e6,0,1.715998e6,1.718337e6,1.721153e6,1.721155e6
20A,7532,Trial: 48,target,1.722736e6,1.723736e6,1.748494e6,1.748872e6,1.748901e6,1.751577e6,0,1.748873e6,1.751736e6,1.755019e6,1.755029e6
20A,7688,Trial: 49,target,1.756545e6,1.757545e6,1.775862e6,1.776243e6,1.776272e6,1.778614e6,0,1.776243e6,1.778792e6,1.781015e6,1.781018e6
20A,7881,Trial: 50,target,1.782698e6,1.783698e6,1.806869e6,1.807216e6,1.807253e6,1.809354e6,0,1.807217e6,1.809848e6,1.812376e6,1.812379e6
20A,8050,Trial: 51,target,1.814038e6,1.815038e6,1.84539e6,1.845712e6,1.845744e6,1.847717e6,0,1.845713e6,1.848087e6,1.849935e6,1.849937e6
20A,8203,Trial: 52,target,1.851617e6,1.852617e6,1.872359e6,1.872683e6,1.872715e6,1.874983e6,0,1.872683e6,1.875359e6,1.877704e6,1.877707e6
20A,8360,Trial: 53,target,1.879821e6,1.880821e6,1.91146e6,1.911929e6,1.911957e6,1.91479e6,0,1.911929e6,1.914976e6,1.917648e6,1.917652e6
20A,8539,Trial: 54,target,1.919318e6,1.920318e6,1.940206e6,1.940517e6,1.940548e6,1.943398e6,0,1.940518e6,1.943447e6,1.946143e6,1.946145e6
20A,8738,Trial: 55,target,1.948056e6,1.949056e6,1.969156e6,1.969689e6,1.969719e6,1.972175e6,0,1.96969e6,1.972734e6,1.975886e6,1.975896e6
20A,8901,Trial: 56,target,1.978479e6,1.979479e6,1.995811e6,1.996176e6,1.99621e6,1.998198e6,0,1.996177e6,1.99839e6,2.000183e6,2.000185e6
20A,9076,Trial: 57,target,2.002081e6,2.003081e6,2.018878e6,2.019377e6,2.019411e6,2.022185e6,0,2.019377e6,2.022269e6,2.024422e6,2.024425e6
20A,9215,Trial: 58,target,2.026382e6,2.027382e6,2.049672e6,2.05005e6,2.050082e6,2.051834e6,0,2.050051e6,2.052198e6,2.053981e6,2.053984e6
20A,9344,Trial: 59,target,2.056055e6,2.057055e6,2.091228e6,2.091565e6,2.091593e6,2.093605e6,0,2.091565e6,2.093877e6,2.095526e6,2.095529e6
20A,9482,Trial: 60,target,2.097053e6,2.098053e6,2.118036e6,2.118385e6,2.118414e6,2.120796e6,0,2.118386e6,2.121166e6,2.122629e6,2.122631e6
20A,9612,Trial: 61,target,2.12434e6,2.12534e6,2.139803e6,2.140152e6,2.140185e6,2.142675e6,0,2.140152e6,2.143005e6,2.145364e6,2.145366e6
21A,150,Trial: 1,target,425016.9,426016.0,446837.1,447150.2,447179.0,449625.0,0,447150.6,450189.7,453181.4,453183.8
21A,255,Trial: 2,target,462678.6,463678.0,486733.2,487080.2,487110.0,489203.0,0,487080.6,489492.8,491029.1,491034.6
21A,411,Trial: 3,target,492534.3,493534.1,518609.3,518937.5,518971.0,521647.1,0,518937.8,522813.1,525444.9,525447.3
21A,527,Trial: 4,target,526976.8,527976.0,546293.1,546341.4,546372.0,548714.1,0,546341.7,549364.8,551540.0,551542.8
21A,649,Trial: 5,target,553096.4,554096.0,585087.2,585404.1,585433.0,587408.0,0,585404.4,587795.0,590380.1,590382.5
21A,764,Trial: 6,target,593043.1,594043.0,617158.1,617795.0,617824.0,619854.0,0,617795.4,620058.9,622746.7,622749.9
21A,873,Trial: 7,target,624566.8,625566.0,644818.1,645232.3,645265.0,647382.0,0,645232.6,647546.9,649825.8,649828.3
21A,992,Trial: 8,target,652104.1,653104.0,673978.0,674370.9,674406.0,676738.0,0,674371.2,677737.9,680465.6,680468.2
21A,1136,Trial: 9,target,682393.6,683393.0,703281.1,703442.7,703477.0,706327.1,0,703443.0,706834.2,709384.9,709398.9
21A,1248,Trial: 10,target,710965.0,711965.0,745940.1,746608.4,746638.0,748747.0,0,746608.8,749089.8,751016.3,751018.7
21A,1361,Trial: 11,target,752746.4,753746.0,770078.1,770476.4,770509.0,772497.1,0,770476.7,773176.2,775177.1,775181.6
21A,1468,Trial: 12,target,776714.4,777714.0,797456.1,798147.2,798180.0,800448.1,0,798147.5,801055.6,803479.3,803481.8
21A,1577,Trial: 13,target,805119.1,806119.0,828409.0,828853.5,828881.0,830633.0,0,828853.9,830855.3,833488.2,833491.5
21A,1697,Trial: 14,target,835325.1,836325.0,856446.1,857758.6,857792.0,860248.0,0,857758.9,860440.1,863151.5,863154.0
21A,1796,Trial: 15,target,864747.2,865747.0,892624.2,893668.9,893703.0,896515.2,0,893669.3,896567.4,898382.1,898384.5
21A,1886,Trial: 16,target,900173.8,901173.0,927637.2,927978.0,928014.0,930019.0,0,927978.3,930469.8,932998.8,933001.3
21A,2088,Trial: 17,target,934733.1,935733.0,951530.1,951862.6,951895.0,954669.0,0,951862.9,954710.2,960532.8,960537.6
21A,2198,Trial: 18,target,962253.7,963253.0,982608.1,982919.3,982956.0,985037.0,0,982919.7,985421.4,987501.5,987503.9
21A,2392,Trial: 19,target,989524.2,990524.0,1.006796e6,1.007237e6,1.007266e6,1.009293e6,0,1.007237e6,1.009637e6,1.015901e6,1.015903e6
21A,2546,Trial: 20,target,1.017578e6,1.018578e6,1.038623e6,1.038944e6,1.038977e6,1.041277e6,0,1.038945e6,1.041437e6,1.044909e6,1.044911e6
21A,2702,Trial: 21,target,1.04655e6,1.04755e6,1.066057e6,1.066398e6,1.066428e6,1.0693e6,0,1.066399e6,1.069699e6,1.072076e6,1.072079e6
21A,2835,Trial: 22,target,1.07367e6,1.07467e6,1.099401e6,1.099757e6,1.099789e6,1.10172e6,0,1.099757e6,1.101883e6,1.104468e6,1.10447e6
21A,2965,Trial: 23,target,1.106462e6,1.107462e6,1.135953e6,1.136334e6,1.13637e6,1.138206e6,0,1.136334e6,1.138594e6,1.140258e6,1.140272e6
21A,3098,Trial: 24,target,1.142255e6,1.143255e6,1.160643e6,1.160969e6,1.161001e6,1.163563e6,0,1.16097e6,1.164369e6,1.167419e6,1.167421e6
21A,3232,Trial: 25,target,1.169042e6,1.170042e6,1.190267e6,1.191242e6,1.191272e6,1.193208e6,0,1.191242e6,1.193602e6,1.19529e6,1.195292e6
21A,3335,Trial: 26,target,1.196879e6,1.197879e6,1.211935e6,1.212491e6,1.212523e6,1.215125e6,0,1.212492e6,1.215627e6,1.217578e6,1.21758e6
21A,3466,Trial: 27,target,1.21928e6,1.22028e6,1.250412e6,1.250453e6,1.250484e6,1.253292e6,0,1.250453e6,1.253649e6,1.257281e6,1.257284e6
21A,3577,Trial: 28,target,1.258909e6,1.259909e6,1.27692e6,1.27744e6,1.277475e6,1.280471e6,0,1.27744e6,1.280529e6,1.283024e6,1.283029e6
21A,3731,Trial: 29,target,1.285079e6,1.286079e6,1.30203e6,1.303109e6,1.303146e6,1.305257e6,0,1.30311e6,1.305296e6,1.308704e6,1.308707e6
21A,3844,Trial: 30,target,1.310365e6,1.311365e6,1.329096e6,1.329512e6,1.329546e6,1.331468e6,0,1.329513e6,1.331689e6,1.33345e6,1.333467e6
21A,3960,Trial: 31,target,1.335567e6,1.336567e6,1.361996e6,1.362354e6,1.362387e6,1.364384e6,0,1.362354e6,1.364872e6,1.368167e6,1.36817e6
21A,4064,Trial: 32,target,1.369693e6,1.370693e6,1.392492e6,1.39301e6,1.393038e6,1.395143e6,0,1.39301e6,1.395544e6,1.399263e6,1.399266e6
21A,4221,Trial: 33,target,1.400766e6,1.401766e6,1.419857e6,1.420531e6,1.420559e6,1.422728e6,0,1.420531e6,1.423326e6,1.427965e6,1.427971e6
21A,4333,Trial: 34,target,1.429921e6,1.430921e6,1.453021e6,1.453172e6,1.4532e6,1.456045e6,0,1.453172e6,1.456566e6,1.459207e6,1.459212e6
21A,4437,Trial: 35,target,1.461011e6,1.462011e6,1.482173e6,1.482477e6,1.482511e6,1.484872e6,0,1.482478e6,1.485398e6,1.48766e6,1.487666e6
21A,4577,Trial: 36,target,1.489416e6,1.490416e6,1.512316e6,1.512483e6,1.512512e6,1.514458e6,0,1.512484e6,1.514685e6,1.51702e6,1.517022e6
21A,4708,Trial: 37,target,1.518654e6,1.519654e6,1.53703e6,1.537669e6,1.537703e6,1.539727e6,0,1.537669e6,1.540077e6,1.543484e6,1.543486e6
21A,4851,Trial: 38,target,1.545074e6,1.546074e6,1.571867e6,1.572245e6,1.572274e6,1.574358e6,0,1.572245e6,1.574597e6,1.57698e6,1.576983e6
21A,4971,Trial: 39,target,1.578616e6,1.579616e6,1.600211e6,1.601734e6,1.601765e6,1.604006e6,0,1.601734e6,1.604757e6,1.606644e6,1.606646e6
21A,5074,Trial: 40,target,1.608856e6,1.609856e6,1.629839e6,1.630355e6,1.630386e6,1.632768e6,0,1.630355e6,1.632932e6,1.634659e6,1.634662e6
21A,5194,Trial: 41,target,2.025051e6,2.026051e6,2.05059e6,2.050921e6,2.050949e6,2.053244e6,0,2.050921e6,2.053462e6,2.055397e6,2.055399e6
21A,5297,Trial: 42,target,2.057059e6,2.058059e6,2.072399e6,2.072454e6,2.072489e6,2.074677e6,0,2.072454e6,2.075245e6,2.07646e6,2.076462e6
21A,5415,Trial: 43,target,2.078241e6,2.079241e6,2.096173e6,2.096555e6,2.09659e6,2.098449e6,0,2.096556e6,2.098467e6,2.101796e6,2.101799e6
21A,5530,Trial: 44,target,2.103327e6,2.104327e6,2.117994e6,2.118038e6,2.118071e6,2.120116e6,0,2.118038e6,2.120515e6,2.122708e6,2.12271e6
21A,5643,Trial: 45,target,2.124376e6,2.125376e6,2.142855e6,2.143524e6,2.143551e6,2.145811e6,0,2.143524e6,2.145939e6,2.147427e6,2.147429e6
21A,5778,Trial: 46,target,2.148978e6,2.149978e6,2.16826e6,2.168726e6,2.168762e6,2.170985e6,0,2.168726e6,2.171011e6,2.173371e6,2.173373e6
21A,5895,Trial: 47,target,2.175448e6,2.176448e6,2.19203e6,2.192511e6,2.192543e6,2.194898e6,0,2.192511e6,2.195299e6,2.196801e6,2.196804e6
21A,6030,Trial: 48,target,2.198515e6,2.199515e6,2.224714e6,2.225185e6,2.225214e6,2.227313e6,0,2.225185e6,2.227562e6,2.231361e6,2.231364e6
21A,6160,Trial: 49,target,2.233008e6,2.234008e6,2.25695e6,2.257459e6,2.257495e6,2.259536e6,0,2.25746e6,2.259842e6,2.262713e6,2.262715e6
21A,6238,Trial: 50,target,2.264181e6,2.265181e6,2.283141e6,2.283462e6,2.283496e6,2.285829e6,0,2.283463e6,2.285841e6,2.28772e6,2.287723e6
21A,6347,Trial: 51,target,2.289967e6,2.290967e6,2.312592e6,2.312884e6,2.312917e6,2.315157e6,0,2.312885e6,2.315353e6,2.316912e6,2.316914e6
21A,6491,Trial: 52,target,2.318489e6,2.319489e6,2.339806e6,2.340355e6,2.340388e6,2.342931e6,0,2.340355e6,2.343216e6,2.346543e6,2.346546e6
21A,6600,Trial: 53,target,2.348144e6,2.349144e6,2.372212e6,2.372779e6,2.372809e6,2.374884e6,0,2.37278e6,2.375057e6,2.3766e6,2.376603e6
21A,6728,Trial: 54,target,2.378233e6,2.379233e6,2.402263e6,2.402718e6,2.40275e6,2.405575e6,0,2.402719e6,2.405767e6,2.408504e6,2.408508e6
21A,6849,Trial: 55,target,2.409991e6,2.410991e6,2.431026e6,2.431573e6,2.43161e6,2.433334e6,0,2.431574e6,2.43403e6,2.435806e6,2.435812e6
21A,6964,Trial: 56,target,2.437645e6,2.438645e6,2.453425e6,2.454157e6,2.454191e6,2.456681e6,0,2.454157e6,2.456904e6,2.458782e6,2.458796e6
21A,7065,Trial: 57,target,2.460412e6,2.461412e6,2.48185e6,2.482195e6,2.482222e6,2.485343e6,0,2.482195e6,2.48567e6,2.487381e6,2.487384e6
21A,7185,Trial: 58,target,2.48905e6,2.49005e6,2.508093e6,2.508665e6,2.508693e6,2.5116e6,0,2.508665e6,2.511677e6,2.514189e6,2.514191e6
21A,7264,Trial: 59,target,2.51577e6,2.51677e6,2.531456e6,2.531498e6,2.531534e6,2.533858e6,0,2.531499e6,2.534214e6,2.536517e6,2.536521e6
21A,7374,Trial: 60,target,2.538087e6,2.539087e6,2.565934e6,2.566358e6,2.566395e6,2.568488e6,0,2.566358e6,2.568804e6,2.572013e6,2.572015e6
21A,7469,Trial: 61,target,2.577583e6,2.578583e6,2.598442e6,2.59955e6,2.599586e6,2.601826e6,0,2.59955e6,2.601972e6,2.60412e6,2.604138e6
22A,138,Trial: 1,target,614268.7,615268.0,636089.1,636418.6,636452.0,638898.0,0,636419.0,643114.7,646603.6,646606.1
22A,314,Trial: 2,target,655132.6,656132.0,671714.0,673062.7,673093.0,675447.0,0,673063.1,676940.3,679098.6,679102.3
22A,434,Trial: 3,target,680701.8,681701.0,699147.2,699415.8,699444.0,701719.1,0,699416.1,702562.9,704218.4,704221.1
22A,582,Trial: 4,target,705753.8,706753.0,726612.0,727103.1,727135.0,729375.0,0,727103.5,729730.1,731801.4,731803.9
22A,754,Trial: 5,target,733257.7,734257.0,752217.0,753306.1,753335.0,755668.0,0,753306.4,756234.2,758099.1,758111.4
22A,882,Trial: 6,target,759677.5,760677.0,784362.1,784662.8,784696.0,787521.1,0,784663.2,787984.7,790248.1,790251.1
22A,1008,Trial: 7,target,791801.5,792801.0,812960.1,813084.1,813117.0,815581.1,0,813084.5,815704.3,817408.4,817422.4
22A,1179,Trial: 8,target,819689.1,820689.0,839196.2,839570.6,839598.0,842470.0,0,839570.9,842888.6,844703.8,844709.5
22A,1315,Trial: 9,target,847493.2,848493.0,862956.2,863271.7,863298.0,865825.8,0,863272.0,866070.6,867486.7,867493.2
22A,1448,Trial: 10,target,869392.9,870392.0,890427.1,890842.3,890869.0,892593.0,0,890842.6,893014.0,894390.8,894396.7
22A,1588,Trial: 11,target,895879.4,896879.0,918404.1,918746.5,918780.0,921020.1,0,918746.8,921469.8,923085.3,923101.5
22A,1733,Trial: 12,target,924617.5,925617.0,946966.1,947351.4,947381.0,949371.6,0,947351.8,949758.2,951429.5,951439.3
22A,1840,Trial: 13,target,952972.1,953972.0,976914.2,977290.3,977322.2,979363.2,0,977290.6,979781.8,981493.5,981511.8
22A,2057,Trial: 14,target,983144.6,984144.0,998830.1,999673.7,999702.0,1.002027e6,0,999674.0,1.002277e6,1.004972e6,1.004974e6
22A,2186,Trial: 15,target,1.006528e6,1.007528e6,1.034329e6,1.034666e6,1.034693e6,1.036845e6,0,1.034666e6,1.037388e6,1.040283e6,1.040289e6
22A,2322,Trial: 16,target,1.041855e6,1.042855e6,1.060898e6,1.061236e6,1.061264e6,1.064171e6,0,1.061236e6,1.064443e6,1.066211e6,1.066214e6
22A,2466,Trial: 17,target,1.067657e6,1.068657e6,1.087909e6,1.088189e6,1.088225e6,1.090343e6,0,1.08819e6,1.090692e6,1.092683e6,1.092685e6
22A,2595,Trial: 18,target,1.094144e6,1.095144e6,1.125496e6,1.125884e6,1.125916e6,1.127891e6,0,1.125885e6,1.128251e6,1.130473e6,1.130475e6
22A,2719,Trial: 19,target,1.132489e6,1.133489e6,1.155779e6,1.156274e6,1.156307e6,1.158061e6,0,1.156274e6,1.158513e6,1.160456e6,1.160462e6
22A,2838,Trial: 20,target,1.161911e6,1.162911e6,1.187669e6,1.187981e6,1.188017e6,1.190683e6,0,1.187981e6,1.191025e6,1.192593e6,1.192595e6
22A,2956,Trial: 21,target,1.194085e6,1.195085e6,1.218256e6,1.21857e6,1.218598e6,1.220628e6,0,1.218571e6,1.221016e6,1.222672e6,1.222675e6
22A,3076,Trial: 22,target,1.224158e6,1.225158e6,1.2449e6,1.24539e6,1.245419e6,1.247687e6,0,1.245391e6,1.248416e6,1.250216e6,1.250218e6
22A,3184,Trial: 23,target,1.251712e6,1.252712e6,1.273549e6,1.273928e6,1.27396e6,1.276233e6,0,1.273929e6,1.276487e6,1.278392e6,1.278394e6
22A,3312,Trial: 24,target,1.279849e6,1.280849e6,1.297181e6,1.297563e6,1.297591e6,1.299579e6,0,1.297563e6,1.299823e6,1.301655e6,1.301657e6
22A,3425,Trial: 25,target,1.303117e6,1.304117e6,1.32609e6,1.326384e6,1.326411e6,1.329256e6,0,1.326385e6,1.329646e6,1.332605e6,1.332608e6
22A,3578,Trial: 26,target,1.33404e6,1.33504e6,1.358095e6,1.358375e6,1.358402e6,1.360495e6,0,1.358375e6,1.360821e6,1.364645e6,1.364648e6
22A,3723,Trial: 27,target,1.366114e6,1.367114e6,1.384502e6,1.384778e6,1.384813e6,1.387375e6,0,1.384778e6,1.387654e6,1.389988e6,1.389991e6
22A,3868,Trial: 28,target,1.391416e6,1.392416e6,1.410733e6,1.410781e6,1.410814e6,1.413156e6,0,1.410781e6,1.414029e6,1.416589e6,1.416591e6
22A,3984,Trial: 29,target,1.418019e6,1.419019e6,1.453192e6,1.453796e6,1.453825e6,1.455934e6,0,1.453797e6,1.456317e6,1.458844e6,1.458852e6
22A,4109,Trial: 30,target,1.460301e6,1.461301e6,1.481284e6,1.481617e6,1.481646e6,1.484028e6,0,1.481617e6,1.484319e6,1.486523e6,1.486526e6
22A,4213,Trial: 31,target,1.487972e6,1.488972e6,1.505421e6,1.505785e6,1.505817e6,1.507928e6,0,1.505785e6,1.508187e6,1.510466e6,1.510469e6
22A,4339,Trial: 32,target,1.511956e6,1.512957e6,1.529229e6,1.53057e6,1.530607e6,1.532634e6,0,1.530571e6,1.533196e6,1.535545e6,1.535548e6
22A,4450,Trial: 33,target,1.536975e6,1.537975e6,1.558075e6,1.558424e6,1.558458e6,1.56081e6,0,1.558425e6,1.560962e6,1.563139e6,1.563141e6
22A,4565,Trial: 34,target,1.564562e6,1.565562e6,1.581359e6,1.581709e6,1.581739e6,1.584513e6,0,1.581709e6,1.584538e6,1.586659e6,1.586664e6
